timestamp,region,hour,day_of_week,month,population_served,temperature_C,humidity,solar_input_kW,holiday_flag,load_kWh
2024-06-16 20:00:00,Bosaso,20,6,6,203367,28.9,40.5,0.0,0,7.12
2024-06-16 21:00:00,Bosaso,21,6,6,203367,28.2,58.3,0.0,0,5.8
2024-06-16 22:00:00,Bosaso,22,6,6,203367,28.7,64.7,0.0,0,6.54
2024-06-16 23:00:00,Bosaso,23,6,6,203367,29.7,51.6,0.0,0,5.2
2024-06-17 00:00:00,Bosaso,0,0,6,203367,30.4,44.7,0.0,0,7.8
2024-06-17 01:00:00,Bosaso,1,0,6,203367,26.4,52.7,0.0,0,7.28
2024-06-17 02:00:00,Bosaso,2,0,6,203367,28.8,58.9,0.0,0,6.38
2024-06-17 03:00:00,Bosaso,3,0,6,203367,25.3,45.3,0.0,0,6.03
2024-06-17 04:00:00,Bosaso,4,0,6,203367,28.8,62.3,0.0,0,6.31
2024-06-17 05:00:00,Bosaso,5,0,6,203367,28.7,51.1,0.0,0,7.06
2024-06-17 06:00:00,Bosaso,6,0,6,203367,27.4,43.6,2.83,0,6.53
2024-06-17 07:00:00,Bosaso,7,0,6,203367,27.5,57.1,2.06,0,5.07
2024-06-17 08:00:00,Bosaso,8,0,6,203367,32.6,34.3,2.26,0,5.0
2024-06-17 09:00:00,Bosaso,9,0,6,203367,27.0,63.1,4.5,0,5.0
2024-06-17 10:00:00,Bosaso,10,0,6,203367,30.8,41.7,2.34,0,5.98
2024-06-17 11:00:00,Bosaso,11,0,6,203367,24.6,48.1,2.92,0,5.0
2024-06-17 12:00:00,Bosaso,12,0,6,203367,27.0,49.8,2.27,0,5.26
2024-06-17 13:00:00,Bosaso,13,0,6,203367,29.8,57.0,4.27,0,5.08
2024-06-17 14:00:00,Bosaso,14,0,6,203367,25.2,33.8,4.33,0,5.36
2024-06-17 15:00:00,Bosaso,15,0,6,203367,29.8,63.2,3.2,0,6.78
2024-06-17 16:00:00,Bosaso,16,0,6,203367,30.9,64.9,2.18,0,6.52
2024-06-17 17:00:00,Bosaso,17,0,6,203367,30.1,45.4,4.59,0,5.16
2024-06-17 18:00:00,Bosaso,18,0,6,203367,24.6,62.2,3.5,0,6.33
2024-06-17 19:00:00,Bosaso,19,0,6,203367,30.5,46.7,0.0,0,7.69
2024-06-17 20:00:00,Bosaso,20,0,6,203367,30.9,58.5,0.0,0,7.22
2024-06-17 21:00:00,Bosaso,21,0,6,203367,28.6,69.3,0.0,0,5.67
2024-06-17 22:00:00,Bosaso,22,0,6,203367,29.3,54.0,0.0,0,6.56
2024-06-17 23:00:00,Bosaso,23,0,6,203367,32.2,67.2,0.0,0,6.83
2024-06-18 00:00:00,Bosaso,0,1,6,203367,29.7,59.1,0.0,0,7.65
2024-06-18 01:00:00,Bosaso,1,1,6,203367,26.3,52.0,0.0,0,5.58
2024-06-18 02:00:00,Bosaso,2,1,6,203367,30.7,52.7,0.0,0,5.0
2024-06-18 03:00:00,Bosaso,3,1,6,203367,27.5,56.6,0.0,0,6.73
2024-06-18 04:00:00,Bosaso,4,1,6,203367,28.6,45.6,0.0,0,7.68
2024-06-18 05:00:00,Bosaso,5,1,6,203367,30.3,59.4,0.0,0,6.48
2024-06-18 06:00:00,Bosaso,6,1,6,203367,26.2,56.2,0.7,0,6.55
2024-06-18 07:00:00,Bosaso,7,1,6,203367,20.8,47.3,3.04,0,6.04
2024-06-18 08:00:00,Bosaso,8,1,6,203367,25.9,48.2,1.72,0,7.11
2024-06-18 09:00:00,Bosaso,9,1,6,203367,27.3,54.3,3.21,0,6.28
2024-06-18 10:00:00,Bosaso,10,1,6,203367,30.3,60.9,1.83,0,6.25
2024-06-18 11:00:00,Bosaso,11,1,6,203367,25.6,59.0,4.26,0,5.0
2024-06-18 12:00:00,Bosaso,12,1,6,203367,25.5,71.6,2.41,0,6.39
2024-06-18 13:00:00,Bosaso,13,1,6,203367,25.0,64.1,4.07,0,7.09
2024-06-18 14:00:00,Bosaso,14,1,6,203367,33.5,45.8,4.24,0,5.78
2024-06-18 15:00:00,Bosaso,15,1,6,203367,28.9,57.4,5.06,0,5.0
2024-06-18 16:00:00,Bosaso,16,1,6,203367,29.5,66.6,3.32,0,5.0
2024-06-18 17:00:00,Bosaso,17,1,6,203367,29.3,37.7,2.6,0,5.0
2024-06-18 18:00:00,Bosaso,18,1,6,203367,27.5,65.1,2.48,0,6.71
2024-06-18 19:00:00,Bosaso,19,1,6,203367,33.1,57.9,0.0,0,7.1
2024-06-18 20:00:00,Bosaso,20,1,6,203367,28.3,58.7,0.0,0,8.6
2024-06-18 21:00:00,Bosaso,21,1,6,203367,26.6,58.8,0.0,0,5.0
2024-06-18 22:00:00,Bosaso,22,1,6,203367,24.4,58.1,0.0,0,6.47
2024-06-18 23:00:00,Bosaso,23,1,6,203367,24.3,46.0,0.0,0,5.75
2024-06-19 00:00:00,Bosaso,0,2,6,203367,30.1,69.4,0.0,0,5.0
2024-06-19 01:00:00,Bosaso,1,2,6,203367,28.4,72.2,0.0,0,7.52
2024-06-19 02:00:00,Bosaso,2,2,6,203367,23.3,51.3,0.0,0,6.75
2024-06-19 03:00:00,Bosaso,3,2,6,203367,30.8,66.2,0.0,0,5.0
2024-06-19 04:00:00,Bosaso,4,2,6,203367,29.5,57.4,0.0,0,7.36
2024-06-19 05:00:00,Bosaso,5,2,6,203367,30.3,59.7,0.0,0,6.57
2024-06-19 06:00:00,Bosaso,6,2,6,203367,29.0,66.9,2.01,0,7.07
2024-06-19 07:00:00,Bosaso,7,2,6,203367,28.5,49.6,2.79,0,5.48
2024-06-19 08:00:00,Bosaso,8,2,6,203367,33.5,42.8,1.7,0,5.0
2024-06-19 09:00:00,Bosaso,9,2,6,203367,28.5,47.1,0.6,0,5.41
2024-06-19 10:00:00,Bosaso,10,2,6,203367,26.1,64.9,3.63,0,5.9
2024-06-19 11:00:00,Bosaso,11,2,6,203367,24.7,69.1,2.18,0,6.7
2024-06-19 12:00:00,Bosaso,12,2,6,203367,30.5,46.9,3.34,0,5.61
2024-06-19 13:00:00,Bosaso,13,2,6,203367,31.7,48.4,3.17,0,5.0
2024-06-19 14:00:00,Bosaso,14,2,6,203367,32.1,53.8,2.07,0,6.36
2024-06-19 15:00:00,Bosaso,15,2,6,203367,31.7,50.3,5.08,0,6.68
2024-06-19 16:00:00,Bosaso,16,2,6,203367,29.1,50.7,1.69,0,5.0
2024-06-19 17:00:00,Bosaso,17,2,6,203367,24.3,60.9,2.93,0,5.18
2024-06-19 18:00:00,Bosaso,18,2,6,203367,21.9,60.3,2.95,0,6.8
2024-06-19 19:00:00,Bosaso,19,2,6,203367,29.0,65.2,0.0,0,5.59
2024-06-19 20:00:00,Bosaso,20,2,6,203367,34.9,41.8,0.0,0,6.88
2024-06-19 21:00:00,Bosaso,21,2,6,203367,22.2,56.5,0.0,0,6.03
2024-06-19 22:00:00,Bosaso,22,2,6,203367,29.0,58.6,0.0,0,5.71
2024-06-19 23:00:00,Bosaso,23,2,6,203367,32.9,49.8,0.0,0,6.68
2024-06-20 00:00:00,Bosaso,0,3,6,203367,26.8,65.2,0.0,0,5.21
2024-06-20 01:00:00,Bosaso,1,3,6,203367,28.4,48.7,0.0,0,6.54
2024-06-20 02:00:00,Bosaso,2,3,6,203367,26.8,48.0,0.0,0,6.09
2024-06-20 03:00:00,Bosaso,3,3,6,203367,27.9,55.2,0.0,0,5.44
2024-06-20 04:00:00,Bosaso,4,3,6,203367,27.1,54.6,0.0,0,7.67
2024-06-20 05:00:00,Bosaso,5,3,6,203367,28.2,62.1,0.0,0,6.64
2024-06-20 06:00:00,Bosaso,6,3,6,203367,27.0,62.2,2.9,0,6.69
2024-06-20 07:00:00,Bosaso,7,3,6,203367,35.5,55.4,4.21,0,6.29
2024-06-20 08:00:00,Bosaso,8,3,6,203367,27.9,50.4,1.68,0,7.07
2024-06-20 09:00:00,Bosaso,9,3,6,203367,26.8,49.1,4.9,0,5.0
2024-06-20 10:00:00,Bosaso,10,3,6,203367,33.1,74.5,2.12,0,6.46
2024-06-20 11:00:00,Bosaso,11,3,6,203367,30.2,62.9,4.17,0,5.0
2024-06-20 12:00:00,Bosaso,12,3,6,203367,30.5,61.9,2.52,0,6.64
2024-06-20 13:00:00,Bosaso,13,3,6,203367,32.1,50.2,1.7,0,7.7
2024-06-20 14:00:00,Bosaso,14,3,6,203367,27.0,41.7,3.2,0,5.0
2024-06-20 15:00:00,Bosaso,15,3,6,203367,29.2,63.4,2.44,0,6.26
2024-06-20 16:00:00,Bosaso,16,3,6,203367,30.2,60.1,2.6,0,5.71
2024-06-20 17:00:00,Bosaso,17,3,6,203367,29.5,55.7,2.84,0,7.47
2024-06-20 18:00:00,Bosaso,18,3,6,203367,29.8,59.2,1.78,0,9.2
2024-06-20 19:00:00,Bosaso,19,3,6,203367,31.2,58.3,0.0,0,8.94
2024-06-20 20:00:00,Bosaso,20,3,6,203367,26.1,44.0,0.0,0,8.37
2024-06-20 21:00:00,Bosaso,21,3,6,203367,32.2,36.5,0.0,0,5.15
2024-06-20 22:00:00,Bosaso,22,3,6,203367,25.2,64.7,0.0,0,6.4
2024-06-20 23:00:00,Bosaso,23,3,6,203367,30.2,44.6,0.0,0,6.47
2024-06-21 00:00:00,Bosaso,0,4,6,203367,25.2,63.3,0.0,0,8.13
2024-06-21 01:00:00,Bosaso,1,4,6,203367,23.4,68.8,0.0,0,6.24
2024-06-21 02:00:00,Bosaso,2,4,6,203367,29.9,51.2,0.0,0,5.12
2024-06-21 03:00:00,Bosaso,3,4,6,203367,33.2,48.7,0.0,0,7.71
2024-06-21 04:00:00,Bosaso,4,4,6,203367,31.0,52.7,0.0,0,7.92
2024-06-21 05:00:00,Bosaso,5,4,6,203367,28.9,68.2,0.0,0,7.5
2024-06-21 06:00:00,Bosaso,6,4,6,203367,25.9,47.3,2.81,0,5.54
2024-06-21 07:00:00,Bosaso,7,4,6,203367,30.2,37.9,2.96,0,6.16
2024-06-21 08:00:00,Bosaso,8,4,6,203367,31.2,49.2,1.98,0,5.45
2024-06-21 09:00:00,Bosaso,9,4,6,203367,30.4,43.0,2.72,0,5.18
2024-06-21 10:00:00,Bosaso,10,4,6,203367,25.2,39.2,4.49,0,6.21
2024-06-21 11:00:00,Bosaso,11,4,6,203367,31.6,51.6,3.15,0,6.12
2024-06-21 12:00:00,Bosaso,12,4,6,203367,33.0,58.9,2.33,0,6.34
2024-06-21 13:00:00,Bosaso,13,4,6,203367,21.9,46.1,3.11,0,6.39
2024-06-21 14:00:00,Bosaso,14,4,6,203367,30.8,51.0,2.87,0,5.27
2024-06-21 15:00:00,Bosaso,15,4,6,203367,30.8,60.3,2.91,0,5.0
2024-06-21 16:00:00,Bosaso,16,4,6,203367,30.0,56.0,4.51,0,5.24
2024-06-21 17:00:00,Bosaso,17,4,6,203367,28.5,46.7,4.53,0,5.4
2024-06-21 18:00:00,Bosaso,18,4,6,203367,29.6,72.1,4.16,0,5.0
2024-06-21 19:00:00,Bosaso,19,4,6,203367,32.0,66.6,0.0,0,5.4
2024-06-21 20:00:00,Bosaso,20,4,6,203367,32.8,49.2,0.0,0,7.93
2024-06-21 21:00:00,Bosaso,21,4,6,203367,27.7,77.7,0.0,0,6.46
2024-06-21 22:00:00,Bosaso,22,4,6,203367,31.3,56.6,0.0,0,5.11
2024-06-21 23:00:00,Bosaso,23,4,6,203367,28.8,40.9,0.0,0,6.53
2024-06-22 00:00:00,Bosaso,0,5,6,203367,28.5,41.1,0.0,0,5.77
2024-06-22 01:00:00,Bosaso,1,5,6,203367,26.3,50.4,0.0,0,6.12
2024-06-22 02:00:00,Bosaso,2,5,6,203367,30.8,46.2,0.0,0,5.35
2024-06-22 03:00:00,Bosaso,3,5,6,203367,29.9,55.6,0.0,0,6.97
2024-06-22 04:00:00,Bosaso,4,5,6,203367,28.5,60.5,0.0,0,5.0
2024-06-22 05:00:00,Bosaso,5,5,6,203367,27.2,55.3,0.0,0,6.15
2024-06-22 06:00:00,Bosaso,6,5,6,203367,29.4,63.8,2.47,0,6.02
2024-06-22 07:00:00,Bosaso,7,5,6,203367,28.4,59.7,3.49,0,5.0
2024-06-22 08:00:00,Bosaso,8,5,6,203367,29.9,60.9,3.15,0,5.95
2024-06-22 09:00:00,Bosaso,9,5,6,203367,29.4,47.2,2.53,0,5.87
2024-06-22 10:00:00,Bosaso,10,5,6,203367,28.8,48.4,2.31,0,5.69
2024-06-22 11:00:00,Bosaso,11,5,6,203367,25.5,50.0,4.25,0,5.71
2024-06-22 12:00:00,Bosaso,12,5,6,203367,27.9,50.4,5.4,0,5.11
2024-06-22 13:00:00,Bosaso,13,5,6,203367,30.4,47.8,3.49,0,5.0
2024-06-22 14:00:00,Bosaso,14,5,6,203367,28.0,52.1,0.84,0,6.55
2024-06-22 15:00:00,Bosaso,15,5,6,203367,27.8,63.2,2.74,0,5.0
2024-06-22 16:00:00,Bosaso,16,5,6,203367,30.3,53.6,3.04,0,6.1
2024-06-22 17:00:00,Bosaso,17,5,6,203367,29.6,48.7,1.3,0,5.0
2024-06-22 18:00:00,Bosaso,18,5,6,203367,28.6,54.8,4.45,0,8.46
2024-06-22 19:00:00,Bosaso,19,5,6,203367,28.7,59.4,0.0,0,6.78
2024-06-22 20:00:00,Bosaso,20,5,6,203367,27.3,52.9,0.0,0,6.66
2024-06-22 21:00:00,Bosaso,21,5,6,203367,27.1,49.5,0.0,0,5.56
2024-06-22 22:00:00,Bosaso,22,5,6,203367,29.1,56.5,0.0,0,5.06
2024-06-22 23:00:00,Bosaso,23,5,6,203367,29.9,54.1,0.0,0,6.0
2024-06-23 00:00:00,Bosaso,0,6,6,203367,29.8,70.1,0.0,0,6.06
2024-06-23 01:00:00,Bosaso,1,6,6,203367,26.7,60.2,0.0,0,6.82
2024-06-23 02:00:00,Bosaso,2,6,6,203367,29.7,54.7,0.0,0,5.09
2024-06-23 03:00:00,Bosaso,3,6,6,203367,26.2,51.2,0.0,0,5.24
2024-06-23 04:00:00,Bosaso,4,6,6,203367,31.0,39.3,0.0,0,6.12
2024-06-23 05:00:00,Bosaso,5,6,6,203367,28.7,60.6,0.0,0,6.96
2024-06-23 06:00:00,Bosaso,6,6,6,203367,27.1,67.9,1.95,0,6.74
2024-06-23 07:00:00,Bosaso,7,6,6,203367,30.5,36.8,1.94,0,6.72
2024-06-23 08:00:00,Bosaso,8,6,6,203367,29.4,55.6,0.41,0,5.96
2024-06-23 09:00:00,Bosaso,9,6,6,203367,27.4,42.6,3.68,0,5.55
2024-06-23 10:00:00,Bosaso,10,6,6,203367,26.9,47.4,3.11,0,6.1
2024-06-23 11:00:00,Bosaso,11,6,6,203367,30.9,60.3,2.97,0,5.0
2024-06-23 12:00:00,Bosaso,12,6,6,203367,29.9,45.1,3.1,0,5.41
2024-06-23 13:00:00,Bosaso,13,6,6,203367,31.0,62.2,3.58,0,5.94
2024-06-23 14:00:00,Bosaso,14,6,6,203367,28.8,70.5,3.59,0,7.01
2024-06-23 15:00:00,Bosaso,15,6,6,203367,31.7,50.8,2.44,0,6.17
2024-06-23 16:00:00,Bosaso,16,6,6,203367,26.0,51.5,2.32,0,5.79
2024-06-23 17:00:00,Bosaso,17,6,6,203367,23.7,76.4,3.7,0,6.63
2024-06-23 18:00:00,Bosaso,18,6,6,203367,29.4,67.0,3.56,0,7.35
2024-06-23 19:00:00,Bosaso,19,6,6,203367,30.3,68.6,0.0,0,6.5
2024-06-23 20:00:00,Bosaso,20,6,6,203367,32.9,53.4,0.0,0,6.35
2024-06-23 21:00:00,Bosaso,21,6,6,203367,30.1,44.0,0.0,0,5.71
2024-06-23 22:00:00,Bosaso,22,6,6,203367,28.3,52.8,0.0,0,7.22
2024-06-23 23:00:00,Bosaso,23,6,6,203367,31.1,51.9,0.0,0,6.63
2024-06-24 00:00:00,Bosaso,0,0,6,203367,34.3,42.9,0.0,0,5.09
2024-06-24 01:00:00,Bosaso,1,0,6,203367,29.1,82.1,0.0,0,5.38
2024-06-24 02:00:00,Bosaso,2,0,6,203367,27.6,60.6,0.0,0,7.22
2024-06-24 03:00:00,Bosaso,3,0,6,203367,29.0,57.3,0.0,0,6.21
2024-06-24 04:00:00,Bosaso,4,0,6,203367,29.5,40.5,0.0,0,6.39
2024-06-24 05:00:00,Bosaso,5,0,6,203367,29.1,58.6,0.0,0,5.67
2024-06-24 06:00:00,Bosaso,6,0,6,203367,30.3,63.1,5.52,0,5.0
2024-06-24 07:00:00,Bosaso,7,0,6,203367,26.6,56.8,3.52,0,5.68
2024-06-24 08:00:00,Bosaso,8,0,6,203367,29.3,49.5,1.44,0,7.19
2024-06-24 09:00:00,Bosaso,9,0,6,203367,33.1,47.7,2.39,0,5.0
2024-06-24 10:00:00,Bosaso,10,0,6,203367,28.0,58.4,2.36,0,6.53
2024-06-24 11:00:00,Bosaso,11,0,6,203367,26.7,61.3,3.31,0,5.25
2024-06-24 12:00:00,Bosaso,12,0,6,203367,28.4,62.1,5.72,0,5.0
2024-06-24 13:00:00,Bosaso,13,0,6,203367,31.5,71.3,2.34,0,5.0
2024-06-24 14:00:00,Bosaso,14,0,6,203367,29.1,56.8,3.51,0,5.0
2024-06-24 15:00:00,Bosaso,15,0,6,203367,30.9,43.8,2.98,0,5.9
2024-06-24 16:00:00,Bosaso,16,0,6,203367,25.6,59.3,2.77,0,5.27
2024-06-24 17:00:00,Bosaso,17,0,6,203367,29.8,40.4,3.4,0,5.0
2024-06-24 18:00:00,Bosaso,18,0,6,203367,29.9,56.1,4.5,0,7.84
2024-06-24 19:00:00,Bosaso,19,0,6,203367,31.0,54.3,0.0,0,7.19
2024-06-24 20:00:00,Bosaso,20,0,6,203367,26.2,37.0,0.0,0,8.39
2024-06-24 21:00:00,Bosaso,21,0,6,203367,27.9,46.2,0.0,0,5.0
2024-06-24 22:00:00,Bosaso,22,0,6,203367,29.4,52.3,0.0,0,5.52
2024-06-24 23:00:00,Bosaso,23,0,6,203367,27.2,57.6,0.0,0,6.31
2024-06-25 00:00:00,Bosaso,0,1,6,203367,24.7,46.0,0.0,0,7.18
2024-06-25 01:00:00,Bosaso,1,1,6,203367,27.1,64.1,0.0,0,6.26
2024-06-25 02:00:00,Bosaso,2,1,6,203367,27.8,50.9,0.0,0,6.83
2024-06-25 03:00:00,Bosaso,3,1,6,203367,26.7,41.5,0.0,0,5.53
2024-06-25 04:00:00,Bosaso,4,1,6,203367,25.9,44.2,0.0,0,5.18
2024-06-25 05:00:00,Bosaso,5,1,6,203367,29.4,35.3,0.0,0,6.31
2024-06-25 06:00:00,Bosaso,6,1,6,203367,28.7,62.1,3.3,0,5.82
2024-06-25 07:00:00,Bosaso,7,1,6,203367,26.5,50.7,1.46,0,7.16
2024-06-25 08:00:00,Bosaso,8,1,6,203367,32.4,59.4,1.77,0,6.43
2024-06-25 09:00:00,Bosaso,9,1,6,203367,27.8,38.2,2.61,0,6.74
2024-06-25 10:00:00,Bosaso,10,1,6,203367,28.5,56.0,1.79,0,5.61
2024-06-25 11:00:00,Bosaso,11,1,6,203367,28.3,44.6,3.17,0,5.3
2024-06-25 12:00:00,Bosaso,12,1,6,203367,30.4,49.6,3.13,0,5.0
2024-06-25 13:00:00,Bosaso,13,1,6,203367,25.0,65.5,2.51,0,5.0
2024-06-25 14:00:00,Bosaso,14,1,6,203367,30.3,55.0,1.66,0,5.63
2024-06-25 15:00:00,Bosaso,15,1,6,203367,24.8,48.1,4.34,0,5.0
2024-06-25 16:00:00,Bosaso,16,1,6,203367,27.2,56.9,1.91,0,5.13
2024-06-25 17:00:00,Bosaso,17,1,6,203367,31.6,45.6,2.74,0,5.0
2024-06-25 18:00:00,Bosaso,18,1,6,203367,27.7,56.3,3.0,0,6.04
2024-06-25 19:00:00,Bosaso,19,1,6,203367,28.7,64.2,0.0,0,7.14
2024-06-25 20:00:00,Bosaso,20,1,6,203367,29.0,47.6,0.0,0,7.76
2024-06-25 21:00:00,Bosaso,21,1,6,203367,26.5,68.2,0.0,0,6.15
2024-06-25 22:00:00,Bosaso,22,1,6,203367,28.3,66.8,0.0,0,6.95
2024-06-25 23:00:00,Bosaso,23,1,6,203367,32.5,64.0,0.0,0,5.53
2024-06-26 00:00:00,Bosaso,0,2,6,203367,27.8,57.3,0.0,0,5.91
2024-06-26 01:00:00,Bosaso,1,2,6,203367,31.4,45.6,0.0,0,6.03
2024-06-26 02:00:00,Bosaso,2,2,6,203367,28.1,51.0,0.0,0,6.21
2024-06-26 03:00:00,Bosaso,3,2,6,203367,28.0,51.0,0.0,0,5.12
2024-06-26 04:00:00,Bosaso,4,2,6,203367,28.9,47.8,0.0,0,5.47
2024-06-26 05:00:00,Bosaso,5,2,6,203367,28.7,57.6,0.0,0,7.97
2024-06-26 06:00:00,Bosaso,6,2,6,203367,27.4,62.2,2.72,0,7.2
2024-06-26 07:00:00,Bosaso,7,2,6,203367,33.9,45.2,3.14,0,5.84
2024-06-26 08:00:00,Bosaso,8,2,6,203367,32.5,45.7,4.01,0,5.38
2024-06-26 09:00:00,Bosaso,9,2,6,203367,24.4,54.2,3.68,0,6.96
2024-06-26 10:00:00,Bosaso,10,2,6,203367,29.4,54.3,1.2,0,6.31
2024-06-26 11:00:00,Bosaso,11,2,6,203367,27.4,52.1,3.89,0,6.01
2024-06-26 12:00:00,Bosaso,12,2,6,203367,30.2,46.1,1.59,0,5.16
2024-06-26 13:00:00,Bosaso,13,2,6,203367,25.9,65.9,3.18,0,7.52
2024-06-26 14:00:00,Bosaso,14,2,6,203367,30.1,69.2,3.43,0,6.63
2024-06-26 15:00:00,Bosaso,15,2,6,203367,29.1,67.5,3.87,0,5.0
2024-06-26 16:00:00,Bosaso,16,2,6,203367,31.3,61.8,1.07,0,5.82
2024-06-26 17:00:00,Bosaso,17,2,6,203367,31.7,33.3,3.67,0,5.8
2024-06-26 18:00:00,Bosaso,18,2,6,203367,29.2,86.7,3.72,0,5.94
2024-06-26 19:00:00,Bosaso,19,2,6,203367,28.3,64.0,0.0,0,7.87
2024-06-26 20:00:00,Bosaso,20,2,6,203367,28.4,65.1,0.0,0,6.19
2024-06-26 21:00:00,Bosaso,21,2,6,203367,31.3,50.4,0.0,0,6.84
2024-06-26 22:00:00,Bosaso,22,2,6,203367,33.6,36.4,0.0,0,5.77
2024-06-26 23:00:00,Bosaso,23,2,6,203367,23.6,61.4,0.0,0,7.52
2024-06-27 00:00:00,Bosaso,0,3,6,203367,27.4,59.4,0.0,0,6.59
2024-06-27 01:00:00,Bosaso,1,3,6,203367,29.9,61.5,0.0,0,6.77
2024-06-27 02:00:00,Bosaso,2,3,6,203367,27.9,51.4,0.0,0,5.0
2024-06-27 03:00:00,Bosaso,3,3,6,203367,23.7,54.6,0.0,0,8.07
2024-06-27 04:00:00,Bosaso,4,3,6,203367,26.6,49.1,0.0,0,6.34
2024-06-27 05:00:00,Bosaso,5,3,6,203367,28.2,54.7,0.0,0,6.6
2024-06-27 06:00:00,Bosaso,6,3,6,203367,29.5,45.4,1.94,0,6.03
2024-06-27 07:00:00,Bosaso,7,3,6,203367,25.6,65.8,3.29,0,6.77
2024-06-27 08:00:00,Bosaso,8,3,6,203367,30.3,54.3,4.01,0,5.36
2024-06-27 09:00:00,Bosaso,9,3,6,203367,28.0,38.5,2.85,0,5.0
2024-06-27 10:00:00,Bosaso,10,3,6,203367,27.2,50.0,3.52,0,5.0
2024-06-27 11:00:00,Bosaso,11,3,6,203367,25.8,37.1,3.43,0,6.28
2024-06-27 12:00:00,Bosaso,12,3,6,203367,27.7,50.2,3.87,0,5.31
2024-06-27 13:00:00,Bosaso,13,3,6,203367,30.0,57.3,2.0,0,6.23
2024-06-27 14:00:00,Bosaso,14,3,6,203367,29.4,49.3,2.66,0,5.0
2024-06-27 15:00:00,Bosaso,15,3,6,203367,31.0,56.9,3.13,0,5.63
2024-06-27 16:00:00,Bosaso,16,3,6,203367,30.0,40.0,5.75,0,5.76
2024-06-27 17:00:00,Bosaso,17,3,6,203367,29.9,73.5,3.35,0,7.48
2024-06-27 18:00:00,Bosaso,18,3,6,203367,34.3,68.6,3.0,0,6.45
2024-06-27 19:00:00,Bosaso,19,3,6,203367,28.1,63.1,0.0,0,6.21
2024-06-27 20:00:00,Bosaso,20,3,6,203367,28.7,33.2,0.0,0,6.19
2024-06-27 21:00:00,Bosaso,21,3,6,203367,29.3,60.9,0.0,0,7.24
2024-06-27 22:00:00,Bosaso,22,3,6,203367,29.2,49.4,0.0,0,5.62
2024-06-27 23:00:00,Bosaso,23,3,6,203367,27.4,75.3,0.0,0,5.82
2024-06-28 00:00:00,Bosaso,0,4,6,203367,30.0,52.7,0.0,0,6.81
2024-06-28 01:00:00,Bosaso,1,4,6,203367,26.6,49.6,0.0,0,6.73
2024-06-28 02:00:00,Bosaso,2,4,6,203367,27.4,61.7,0.0,0,6.79
2024-06-28 03:00:00,Bosaso,3,4,6,203367,29.0,52.8,0.0,0,6.03
2024-06-28 04:00:00,Bosaso,4,4,6,203367,31.1,60.2,0.0,0,7.78
2024-06-28 05:00:00,Bosaso,5,4,6,203367,25.9,40.6,0.0,0,5.93
2024-06-28 06:00:00,Bosaso,6,4,6,203367,28.5,54.2,4.52,0,5.66
2024-06-28 07:00:00,Bosaso,7,4,6,203367,29.6,49.5,2.85,0,5.78
2024-06-28 08:00:00,Bosaso,8,4,6,203367,28.7,56.7,3.42,0,6.47
2024-06-28 09:00:00,Bosaso,9,4,6,203367,31.3,58.7,4.26,0,5.64
2024-06-28 10:00:00,Bosaso,10,4,6,203367,27.1,38.9,4.38,0,5.0
2024-06-28 11:00:00,Bosaso,11,4,6,203367,31.3,69.9,2.07,0,5.0
2024-06-28 12:00:00,Bosaso,12,4,6,203367,31.3,59.4,2.75,0,5.93
2024-06-28 13:00:00,Bosaso,13,4,6,203367,30.9,63.5,4.47,0,5.0
2024-06-28 14:00:00,Bosaso,14,4,6,203367,32.0,74.7,3.54,0,7.01
2024-06-28 15:00:00,Bosaso,15,4,6,203367,28.6,57.0,3.52,0,5.7
2024-06-28 16:00:00,Bosaso,16,4,6,203367,27.3,44.1,3.98,0,6.36
2024-06-28 17:00:00,Bosaso,17,4,6,203367,24.8,62.0,3.39,0,5.08
2024-06-28 18:00:00,Bosaso,18,4,6,203367,30.0,45.5,2.59,0,5.87
2024-06-28 19:00:00,Bosaso,19,4,6,203367,31.3,51.9,0.0,0,6.71
2024-06-28 20:00:00,Bosaso,20,4,6,203367,27.3,62.5,0.0,0,7.91
2024-06-28 21:00:00,Bosaso,21,4,6,203367,28.1,59.4,0.0,0,5.0
2024-06-28 22:00:00,Bosaso,22,4,6,203367,26.9,67.0,0.0,0,6.03
2024-06-28 23:00:00,Bosaso,23,4,6,203367,26.2,72.6,0.0,0,5.0
2024-06-29 00:00:00,Bosaso,0,5,6,203367,26.0,46.3,0.0,0,5.55
2024-06-29 01:00:00,Bosaso,1,5,6,203367,32.4,53.1,0.0,0,8.52
2024-06-29 02:00:00,Bosaso,2,5,6,203367,24.2,65.1,0.0,0,5.92
2024-06-29 03:00:00,Bosaso,3,5,6,203367,28.0,50.3,0.0,0,5.95
2024-06-29 04:00:00,Bosaso,4,5,6,203367,31.3,48.4,0.0,0,6.18
2024-06-29 05:00:00,Bosaso,5,5,6,203367,31.8,33.9,0.0,0,8.25
2024-06-29 06:00:00,Bosaso,6,5,6,203367,32.1,60.0,3.41,0,5.73
2024-06-29 07:00:00,Bosaso,7,5,6,203367,27.6,63.7,2.82,0,5.0
2024-06-29 08:00:00,Bosaso,8,5,6,203367,32.3,46.4,3.91,0,5.21
2024-06-29 09:00:00,Bosaso,9,5,6,203367,30.5,45.5,2.03,0,6.57
2024-06-29 10:00:00,Bosaso,10,5,6,203367,32.9,67.1,3.33,0,5.0
